"country","article_name","revision_id","article_quality","population"
"United States","Michael Olbrich",804081210,"Stub",321234172
"Portugal","Bernardo António da Costa de Macedo",804081310,"C",10349000
"Spain","Jordi Ausàs",804081681,"Start",46368000
"China","Yuan Cai",804081788,"Start",1371920000
"Spain","Josep Antoni Duran i Lleida",804082169,"Start",46368000
"Turkmenistan","Gurbannazar Ashirov",804082390,"Stub",5373000
"United States","Political positions of Rudy Giuliani",804082579,"C",321234172
"Spain","Joan Carretero",804082800,"Start",46368000
"United States","Dan Kapanke",804083434,"C",321234172
"Australia","List of Australian Leaders of the Opposition",804083586,"C",23888000
"Saudi Arabia","Abdul Majeed bin Abdulaziz Al Saud",804083773,"C",31565109
"Indonesia","Endang Rahayu Sedyaningsih",804084246,"Start",255741973
"Japan","Kanako Otsuji",804084561,"C",126866820
"Australia","William McAnaney",804085982,"Stub",23888000
"Nicaragua","Luis Mena",804087002,"Stub",6262000
"Mongolia","Nambaryn Enkhbayar",804087243,"GA",3029335
"Nicaragua","President of Nicaragua",804087492,"B",6262000
"Indonesia","Frans Seda",804089204,"Stub",255741973
"Spain","Ada Colau",804090066,"C",46368000
"South Africa","Natasha Mazzone",804090293,"Start",55041000
"India","Pappu Kalani",804090461,"C",1314097616
"Paraguay","Bernardino Caballero",804091265,"C",7020000
"Malaysia","Ahmad Ismail (Malaysian politician)",804091573,"GA",30788840
"Belarus","Ivonka Survilla",804091808,"Start",9524247
"Afghanistan","Zalmai Wesa",804091843,"Stub",32247000
"Russia","Alexander Dabravolski",804091882,"Start",144302000
"Mexico","Josefina Vázquez Mota",804092712,"GA",127017000
"Ukraine","Yulia Tymoshenko Bloc",804093565,"GA",42828300
"United States","William F. Tisch",804093651,"Stub",321234172
"Czech Republic","František Udržal",804093764,"Stub",10551227
"Lebanon","Emile Lahoud Jr.",804094659,"Start",6185000
"United States","Rick Gudex",804095077,"Start",321234172
"Portugal","Domingos Duarte Lima",804095754,"C",10349000
"Bulgaria","Borislav Tsekov",804095790,"Start",7181000
"United Kingdom","Henry McLeish",804099267,"C",65092000
"Afghanistan","Baran Khan Kudezai",804099373,"Start",32247000
"Mauritania","Sidi Ould Cheikh Abdallahi",804100365,"B",3641288
"Canada","Trevor Kennerd",804103114,"Stub",35833000
"Papua New Guinea","Delilah Gore",804104355,"Start",7744600
"Iran","Mohsen Hashemi Rafsanjani",804104931,"C",78483446
"Iran","Hassan Rasouli",804105438,"Stub",78483446
"Lithuania","Antanas Baskas",804105709,"Start",2911203
"United States","John Swainson",804105984,"C",321234172
"Israel","Saleh Saad",804106203,"Stub",8375384
"Israel","Moshe Sharoni",804106598,"Stub",8375384
"Moldova","Mihail Maculețchi",804106609,"Stub",4109000
"Croatia","Josip Leko",804106821,"Stub",4215000
"Turkey","Osman Baydemir",804107345,"C",78215000
"France","Dominique Bussereau",804109224,"Start",64346720
"Poland","Witold Tomczak",804109267,"Start",38478001
"France","François Arago",804111013,"C",64346720
"France","François Asselineau",804111132,"C",64346720
"Central African Republic","François Bozizé",804112392,"GA",5551900
"Haiti","François C. Antoine Simon",804112500,"Start",10924000
"Brazil","Wilma de Faria",804112819,"Stub",204519398
"Egypt","Anwar Sadat",804113674,"GA",89074000
"France","François Duprat",804114360,"C",64346720
"Lithuania","Signatories of the Act of Independence of Lithuania",804115829,"GA",2911203
"Taiwan","Lee Hsin",804116289,"Start",23468000
"Brazil","João Victor Guedes",804118645,"Stub",204519398
"Canada","Kevin Chief",804118985,"Start",35833000
"Iran","Parvin Ahmadinejad",804120072,"Start",78483446
"Nigeria","John Odigie Oyegun",804122433,"Start",181839400
"France","François de Mahy",804122505,"Stub",64346720
"United States","Kevin James (broadcaster)",804123422,"C",321234172
"Poland","Gabriel Narutowicz",804124368,"C",38478001
"Brazil","Régis de Oliveira",804124946,"Start",204519398
"Brazil","Luizianne Lins",804125853,"Stub",204519398
"Brazil","Cesar Maia",804126930,"B",204519398
"Austria","Karl Seitz",804128826,"C",8615955
"Kenya","Grace Ogot",804130858,"C",44306000
"Peru","Werner Cabrera",804131153,"Start",31151643
"Australia","Josh Wilson (politician)",804131643,"Start",23888000
"India","N. Appaji Gowda",804132298,"Stub",1314097616
"Palestinian Territory","Ahmad Shukeiri",804132518,"Start",4481195
"India","K. V. Narayana Swamy",804132817,"Stub",1314097616
"Ghana","Fred Akuffo",804136596,"Start",27672800
"Australia","Evelyn Scott (activist)",804136732,"Start",23888000
"Canada","Donald Creighton",804139515,"B",35833000
"Brazil","Manuel Ferraz de Campos Sales",804142156,"Stub",204519398
"Algeria","Mahfoud Nahnah",804142444,"Start",39948000
"New Zealand","Alamein Kopu",804142943,"C",4598066
"Canada","Jack Radford",804143236,"Stub",35833000
"Cape Verde","Gualberto do Rosário",804145524,"Start",514000
"Brazil","José Serra",804146604,"GA",204519398
"Australia","Fred Finch",804147118,"Stub",23888000
"Solomon Islands","Fred Fono",804147288,"Start",641900
"Bangladesh","Abdus Sabur Khan",804148964,"Stub",160411000
"Canada","Howard Moscoe",804149674,"B",35833000
"United States","Fred Karger",804151581,"GA",321234172
"India","Dipankar Bhattacharya",804151598,"Start",1314097616
"Canada","Louis Riel",804152406,"FA",35833000
"Australia","William Hedges (Australian politician)",804152925,"Stub",23888000
"India","Hagrama Mohilary",804153459,"Stub",1314097616
"Portugal","João Tamagnini Barbosa",804154484,"Stub",10349000
"Spain","John of Austria",804155669,"C",46368000
"Iceland","Logi Már Einarsson",804156184,"Start",330828
"Benin","Ministry of Foreign Affairs and African Integration (Benin)",804157350,"Stub",10583034
"India","Kampa Borgoyary",804158476,"Stub",1314097616
"India","Urkhao Gwra Brahma",804158584,"Stub",1314097616
"Ethiopia","Tekle Giyorgis II",804159604,"C",98148000
"India","Biswajit Daimary",804160636,"Stub",1314097616
"India","Rupnath Brahma",804160662,"Stub",1314097616
"Korea, South","Lee Nak-yeon",804165412,"C",50713867
"Austria","Johann Georg von Hahn",804167074,"Start",8615955
"Central African Republic","List of heads of government of the Central African Republic",804167509,"B",5551900
"Suriname","Freddy Derby",804168807,"Start",576000
"Ecuador","Freddy Ehlers",804168844,"C",16279000
"Lebanon","Elie Hobeika",804169656,"GA",6185000
"Poland","Aleksander Ładoś",804171624,"Stub",38478001
"Poland","Jerzy Zakulski",804171630,"C",38478001
"Poland","Jerzy Andrzejewski",804171644,"Start",38478001
"Poland","Witold Bieńkowski",804171645,"Stub",38478001
"Poland","Leon Feiner",804171647,"Start",38478001
"Switzerland","Johann Lukas Legrand",804177928,"C",8292851
"France","Jacques Delors",804180521,"C",64346720
"Finland","Frederick Heiden",804180528,"Start",5476031
"Australia","Frederick Monger",804185264,"Start",23888000
"Botswana","Gladys Kokorwe",804185382,"Start",2139900
"Moldova","Vladimir Bogos",804187372,"Stub",4109000
"Moldova","Vasile Lașcu",804187386,"Stub",4109000
"China","Allen Lee",804192791,"C",1371920000
"Vietnam","Ngô Đình Nhu",804192861,"FA",91714080
"Israel","Shabtai Levy",804194566,"Start",8375384
"Guinea","Makalé Camara",804194605,"Start",10985600
"Turkey","Rahşan Ecevit",804195428,"Start",78215000
"Turkey","Emre Gönensay",804195534,"Stub",78215000
"Turkey","Coşkun Kırca",804195898,"Start",78215000
"Botswana","Quett Masire",804195970,"GA",2139900
"Sweden","Fredrick Federley",804196132,"C",9804792
"Sri Lanka","Naysum Saravanamuttu",804197081,"Stub",20868800
"Sri Lanka","A. Ekanayake Gunasinha",804197082,"C",20868800
"Italy","Luigi Brugnaro",804197388,"Start",62466780
"Congo, Dem. Rep. of","Joseph Kasa-Vubu",804197745,"C",73340200
"Norway","Fredrikke Marie Qvam",804198701,"GA",5194411
"Sri Lanka","Kiddinan Sivanesan",804199045,"Start",20868800
"United Kingdom","Edwin Samuel Montagu",804200468,"C",65092000
"Pakistan","Usman Badini",804200928,"Start",199047300
"United States","John Gilbert Winant",804201211,"C",321234172
"Dominican Republic","Mateo Aquino Febrillet",804202719,"C",10508000
"United States","Philip S. Post",804203329,"C",321234172
"Ukraine","Olexiy Poroshenko",804205526,"Stub",42828300
"Russia","Nikolai Shchelokov",804206195,"C",144302000
"United Kingdom","Dominic Raab",804206457,"B",65092000
"Spain","Manuel María de Salcedo",804206737,"FA",46368000
"Haiti","Raoul Cédras",804208210,"C",10924000
"Seychelles","Marie-Louise Potter",804209620,"Stub",92833
"Nigeria","Niyi Adebayo",804213067,"Stub",181839400
"France","Maxime Weygand",804214335,"GA",64346720
"Bolivia","Luis García Meza Tejada",804215100,"C",10475500
"Switzerland","Johann Rudolf Wettstein",804215133,"Start",8292851
"Malaysia","Karpal Singh",804215818,"GA",30788840
"Russia","Petrus Brovka",804217321,"Start",144302000
"Moldova","Ion Negrescu",804217440,"Stub",4109000
"Moldova","Anatolie Moraru",804217937,"Stub",4109000
"Moldova","Andrei Scobioală",804218097,"Stub",4109000
"Moldova","Nicolae Bosie-Codreanu",804218460,"Stub",4109000
"Greece","Charondas",804219014,"Start",11520785
"New Zealand","Nic Vallance",804220891,"Stub",4598066
"Trinidad and Tobago","Jean Ramjohn-Richards",804221219,"Stub",1351000
"Brazil","Geraldo Alckmin",804221605,"C",204519398
"Trinidad and Tobago","Reema Harrysingh-Carmona",804221834,"Start",1351000
"Liberia","Alexander B Cummings Jr.",804222547,"C",4503000
"Romania","Ilie Năstase",804223382,"B",19838662
"Germany","Christian Friedrich Baz",804224047,"Start",81132000
"Bangladesh","Kamal Hossain",804226230,"C",160411000
"Bangladesh","Kazi Zafarullah",804227044,"Start",160411000
"India","Maharaja Krishna Rasgotra",804227373,"Start",1314097616
"Spain","Gonzalo de Sandoval",804227483,"C",46368000
"South Africa","Bonginkosi Madikizela",804228654,"Start",55041000
"United Arab Emirates","Hamdan bin Rashid Al Maktoum",804229872,"Start",9577000
"India","Hukam Singh",804232228,"Stub",1314097616
"Bangladesh","Khandaker Delwar Hossain",804233073,"Stub",160411000
"New Zealand","James Rutherford (New Zealand politician)",804233498,"Stub",4598066
"Bangladesh","Khandaker Mosharraf Hossain",804234048,"Start",160411000
"New Zealand","William Archibald Murray",804234135,"Stub",4598066
"New Zealand","James McDonald (New Zealand politician)",804234143,"Stub",4598066
"Bangladesh","Khandaker Mosharraf Hossain (BNP)",804234345,"Start",160411000
"Romania","Theodor Rosetti",804235071,"Stub",19838662
"Mauritius","Johnson Roussety",804235176,"Stub",1262660
"Moldova","Afanasie Chiriac",804235210,"Stub",4109000
"Paraguay","José Gaspar Rodríguez de Francia",804236626,"C",7020000
"Spain","José Pascual de Liñán y Eguizábal",804236717,"FA",46368000
"Nepal","Queen Aishwarya of Nepal",804236903,"C",28039000
"Botswana","Mompati Merafhe",804237903,"Start",2139900
"Ghana","Joyce Bawah Mogtari",804238057,"Start",27672800
"Peru","Alex Kouri",804238254,"Start",31151643
"Russia","Igor Ivanov",804240903,"Start",144302000
"Russia","Nikolai Patrushev",804241447,"C",144302000
"United States","Richard G. Green (lawyer)",804241784,"Start",321234172
"Korea, South","Kim Koo",804242783,"GA",50713867
"Central African Republic","Barthélemy Boganda",804243978,"FA",5551900
"Ireland","Oliver J. Flanagan",804245334,"C",4630308
"Colombia","Consuelo Araújo",804245373,"C",48218000
"United Kingdom","Keith Joseph",804245894,"C",65092000
"Tanzania","Freeman Mbowe",804245908,"Start",52291000
"Moldova","Eugen Pâslaru",804246094,"Stub",4109000
"Israel","Rafi Eitan",804246911,"C",8375384
"Spain","Eduardo Dato",804248532,"Start",46368000
"Denmark","Louise Gade",804248891,"Start",5676025
"United Kingdom","Political positions of Jeremy Corbyn",804249380,"GA",65092000
"Spain","Joaquín María López y López",804250892,"Stub",46368000
"Romania","Take Ionescu",804252215,"FA",19838662
"Israel","Yussef Diab",804252691,"Stub",8375384
"Spain","Santiago Abascal",804252768,"Stub",46368000
"Kosovo","Jakup Krasniqi",804252781,"Start",1802000
"India","José Ferreira Bossa",804254152,"Stub",1314097616
"China","Jin Yunpeng",804255112,"Stub",1371920000
"Portugal","Luís Marques Mendes",804256151,"B",10349000
"Nicaragua","Ernesto Cardenal",804256744,"C",6262000
"Argentina","Beatriz Rojkés de Alperovich",804257098,"C",42426000
"Japan","Fumiko Hayashi (politician)",804257154,"C",126866820
"Brazil","Sarney Filho",804257459,"Start",204519398
"Romania","Elena Bacaloglu",804258210,"FA",19838662
"Romania","Nicolae Constantin Batzaria",804258336,"FA",19838662
"Romania","Mircea Diaconu",804258707,"C",19838662
"New Zealand","Hone Harawira",804258962,"GA",4598066
"Russia","Geydar Dzhemal",804260808,"C",144302000
"Russia","Eduard Limonov",804261661,"B",144302000
"Portugal","José António Vieira da Silva",804266007,"Stub",10349000
"Guyana","Roy Fredericks",804266043,"Start",743000
"France","Eugène-Melchior de Vogüé",804267965,"Start",64346720
"Kosovo","Agim Çeku",804269289,"C",1802000
"Gabon","François Engongah Owono",804270024,"C",1751000
"Gabon","Vincent Essone Mengue",804270243,"Stub",1751000
"Gabon","Daniel Ona Ondo",804270496,"C",1751000
"Gabon","Raymond Ndong Sima",804270618,"Start",1751000
"Denmark","Vibeke Storm Rasmussen",804271251,"Start",5676025
"Italy","Cosimo Mele",804271318,"Stub",62466780
"Bangladesh","Shirin Sharmin Chaudhury",804271385,"C",160411000
"Taiwan","Joseph Shih",804271544,"Start",23468000
"Belgium","Albert Coppé",804274911,"Stub",11211064
"China","Yang Weizhen",804275467,"Stub",1371920000
"Iraq","Nechirvan Barzani",804275524,"Start",37056000
"Argentina","Lino Barañao",804276519,"Start",42426000
"Iran","Mehdi Chamran",804278460,"Start",78483446
"Moldova","Piotr Borodin",804278520,"Stub",4109000
"Ukraine","Ivan Kazanets",804278607,"Start",42828300
"Ukraine","Pavlo Khazan",804278612,"Stub",42828300
"Ukraine","Eugenia Tymoshenko",804278755,"C",42828300
"Ukraine","Oleksiy Vatchenko",804278777,"Start",42828300
"Hungary","Women in Hungary",804282818,"GA",9835030
"Singapore","Seet Ai Mee",804285584,"Start",5541121
"United States","President of the Continental Congress",804286248,"FA",321234172
"Iceland","Guðlaugur Þór Þórðarson",804287166,"Start",330828
"Chile","Hernán Büchi",804288493,"C",18025000
"Kenya","Willy Bett",804290735,"Stub",44306000
"Netherlands","Jeanine Hennis-Plasschaert",804290990,"C",16942373
"Italy","Giorgio Grigolli",804291188,"Stub",62466780
"Canada","Natan Obed",804291499,"Stub",35833000
"Palestinian Territory","10 agorot controversy",804292510,"Start",4481195
"Thailand","Suthawan Sathirathai",804292734,"Stub",65121250
"China","Chiang Wei-shui",804293010,"C",1371920000
"Germany","Ruth Fischer",804293916,"C",81132000
"Austria","Franz Koritschoner",804293961,"Stub",8615955
"Austria","Rudolfine Steindling",804295688,"Start",8615955
"Israel","Ehud Barak",804296004,"B",8375384
"Sweden","Frida Johansson Metso",804298477,"Start",9804792
"Afghanistan","Babrak Karmal",804299877,"GA",32247000
"Finland","Yrjö Leino",804299960,"C",5476031
"Israel","Hanna Mwais",804300083,"Stub",8375384
"Pakistan","Fatima Jinnah",804301755,"C",199047300
"Myanmar","Nang Khin Htwe Myint",804302488,"Start",52147000
"New Zealand","Bob Semple",804302490,"Start",4598066
"Mexico","Antonio Barbosa Heldt",804302712,"Stub",127017000
"New Zealand","Roger Douglas",804303129,"GA",4598066
"Ireland","Raymond Flynn",804303173,"C",4630308
"Nigeria","Ibrahim Taiwo",804303532,"Start",181839400
"Spain","Esteban de Bilbao Eguía",804303725,"FA",46368000
"Spain","María Rosa Urraca Pastor",804303831,"FA",46368000
"Germany","Friedrich Bolte",804303839,"Stub",81132000
"Dominican Republic","Mario Fermín Cabral y Báez",804304488,"Start",10508000
"Korea, North","Cha Chol-ma",804307653,"Stub",24983000
"Spain","Rafael del Riego",804309180,"Start",46368000
"France","Jérôme Pétion de Villeneuve",804309392,"B",64346720
"Austria","Friedrich von Wieser",804309588,"B",8615955
"Canada","Jeff Rock",804311492,"Start",35833000
"Canada","Brent Hawkes",804311720,"C",35833000
"India","Sewa Singh Thikriwala",804314714,"Stub",1314097616
"Korea, South","Kim Seong-il",804315050,"Start",50713867
"Australia","Kerry Chikarovski",804316769,"C",23888000
"United Kingdom","Henry Solomons",804316939,"Start",65092000
"Uganda","Benna Namugwanya",804317144,"Start",40141000
"Bangladesh","M. M. Rahmat Ullah",804317675,"C",160411000
"Uzbekistan","Tatyana Karimova",804318597,"Start",31290791
"Australia","Henry Bolton (Australian politician)",804318882,"Stub",23888000
"Sri Lanka","Ahamed Nazeer Zainulabdeen",804321966,"Stub",20868800
"Bahrain","Hamad bin Isa Al Khalifa",804322671,"C",1412299
"United Kingdom","John Mendelson",804323135,"Stub",65092000
"Germany","Fritz Eberhard",804325353,"C",81132000
"India","Brijendra Singh",804325468,"Start",1314097616
"Sri Lanka","Abdul Aziz (politician)",804325662,"Start",20868800
"Germany","Fritz Hellwig",804325962,"Start",81132000
"Iceland","Sóley Tómasdóttir",804327526,"Start",330828
"Malawi","James John Skinner",804328468,"C",17174000
"Sri Lanka","V. P. Ganesan",804329032,"Start",20868800
"Kosovo","Flora Brovina",804329346,"Start",1802000
"Australia","Leaders of the Australian Labor Party",804330217,"C",23888000
"Albania","Diana Çuli",804330641,"Start",2892000
"India","Ramappa Timmapur",804332531,"Stub",1314097616
"Portugal","Froilano de Mello",804334554,"GA",10349000
"Mexico","José Antonio Meade Kuribreña",804334570,"Start",127017000
"Myanmar","May Win Myint",804335129,"Start",52147000
"South Africa","De Villiers Graaff",804337418,"Start",55041000
"Denmark","Merete Riisager",804338060,"Stub",5676025
"Iran","Masoud Karbasian",804339409,"Stub",78483446
"Russia","Nikolai Belyaev",804339967,"Start",144302000
"China","Fan Qin",804340107,"Stub",1371920000
"Italy","Sergio Abramo",804340134,"Stub",62466780
"Fiji","Adi Laufitu Malani",804340237,"Start",867000
"Vietnam","List of Presidents of Vietnam",804340275,"C",91714080
"Romania","Anghel Iordănescu",804340585,"C",19838662
"Russia","Nikolay Maksyuta",804341827,"Stub",144302000
